"Date","Surveyor","Camera_Number","MAX_depth_ft","Site","Area_surveyed_m2","AGLO_size_cm","AGLO_partial_mortality","AGLO_Bleaching","ICRA_size_cm","ICRA_partial_mortality","ICRA_Bleaching","First10m_YN","Notes","Sheet_Name","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","Lat","Long","Year"
2025-02-08,"CSC",2,17,"TUT-143",60,"33.0","0.0","NA","NA","5.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.365158,-170.761604,2025
2025-02-08,"CSC",2,17,"TUT-143",60,"25.0","10.0","NA","NA","3.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.365158,-170.761604,2025
2025-02-08,"CSC",2,17,"TUT-143",60,"NA","NA","NA","NA","15.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.365158,-170.761604,2025
2025-02-08,"CSC",2,17,"TUT-143",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.365158,-170.761604,2025
2025-02-08,"CSC",2,17,"TUT-143",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.365158,-170.761604,2025
2025-02-08,"CSC",2,17,"TUT-143",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.365158,-170.761604,2025
2025-02-08,"CSC",2,17,"TUT-143",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.365158,-170.761604,2025
2025-02-08,"CSC",2,17,"TUT-143",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.365158,-170.761604,2025
2025-02-08,"CSC",2,17,"TUT-143",60,"NA","NA","NA","NA","70.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.365158,-170.761604,2025
2025-02-10,"CSC",4,53,"TUT-062",60,"25.0","20.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.312694,-170.835819,2025
2025-02-10,"CSC",4,53,"TUT-062",60,"85.0","60.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.312694,-170.835819,2025
2025-02-10,"CSC",4,53,"TUT-062",60,"25.0","2.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.312694,-170.835819,2025
2025-02-10,"CSC",4,33,"TUT-201",60,"20.0","3.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.297134,-170.811783,2025
2025-02-10,"CSC",4,33,"TUT-201",60,"22.0","0.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.297134,-170.811783,2025
2025-02-10,"CSC",4,39,"TUT-069",60,"22.0","0.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.291243,-170.792502,2025
2025-02-10,"CSC",4,31,"TUT-202",60,"55.0","10.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.289603,-170.759634,2025
2025-02-11,"CSC",4,57,"TUT-115",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.273272,-170.570134,2025
2025-02-11,"CSC",4,42,"TUT-053",60,"35.0","20.0","NA","NA",NA,"NA","NA","Aglo classic","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.248415,-170.659327,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","2.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","1.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","2.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","1.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","55.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","1.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","15.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","5.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","75.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","1.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","1.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","10.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","1.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,43,"TUT-109",60,"NA","NA","NA","NA","0.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.284747,-170.600404,2025
2025-02-12,"CSC",4,31,"TUT-052",60,"NA","NA","NA","NA","30.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.257004,-170.587948,2025
2025-02-12,"CSC",4,27,"TUT-120",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.293418,-170.65432,2025
2025-02-12,"CSC",4,27,"TUT-120",60,"NA","NA","NA","NA","1.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.293418,-170.65432,2025
2025-02-12,"CSC",4,27,"TUT-120",60,"NA","NA","NA","NA","60.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.293418,-170.65432,2025
2025-02-12,"CSC",4,27,"TUT-120",60,"NA","NA","NA","NA","25.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.293418,-170.65432,2025
2025-02-12,"CSC",4,27,"TUT-120",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.293418,-170.65432,2025
2025-02-13,"CSC",4,37,"TUT-205",60,"55.0","35.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.320028,-170.695249,2025
2025-02-13,"CSC",4,55,"TUT-113",60,"25.0","1.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.323617,-170.67021,2025
2025-02-13,"CSC",4,55,"TUT-113",60,"50.0","15.0","NA","NA","NA","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.323617,-170.67021,2025
2025-02-14,"CSC",4,40,"TUT-093",60,"54.0","1.0","NA","NA","40.0","NA","NA","classic","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.337165,-170.711077,2025
2025-02-14,"CSC",4,40,"TUT-093",60,"50.0","35.0","NA","NA","2.0","NA","NA","funky short","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.337165,-170.711077,2025
2025-02-14,"CSC",4,40,"TUT-093",60,"45.0","5.0","NA","NA","5.0","NA","NA","classic","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.337165,-170.711077,2025
2025-02-14,"CSC",4,40,"TUT-093",60,"NA","NA","NA","NA","2.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.337165,-170.711077,2025
2025-02-14,"CSC",4,43,"TUT-074",60,"24.0","15.0","NA","NA","95.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.360978,-170.736214,2025
2025-02-14,"CSC",4,43,"TUT-074",60,"NA","NA","NA","NA","20.0","NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.360978,-170.736214,2025
2025-02-14,"CSC",4,40,"TUT-206",60,"45.0","5.0","NA","NA",NA,"NA","NA","too amony?","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.316944,-170.69317,2025
2025-02-14,"CSC",4,33,"TUT-207",60,NA,"30.0","NA","NA",NA,"NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.303783,-170.683308,2025
2025-02-14,"CSC",4,33,"TUT-207",60,NA,"20.0","NA","NA",NA,"NA","NA",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.303783,-170.683308,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"45.0","50.0","0.0","NA","NA","NA","1.0","classic","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"75.0","20.0","0.0","35.0","30.0","0.0","1.0","funky","CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","20.0","5.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","50.0","60.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","30.0","25.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","35.0","5.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","30.0","60.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","70.0","90.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","35.0","25.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","4.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","70.0","60.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","50.0","50.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","100.0","80.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","18.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","40.0","75.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","7.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","34.0","10.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","4.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","11.0","10.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","6.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","6.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","7.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","3.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","6.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-12,"CSC",4,38,"TUT-214",60,"NA","NA","NA","50.0","20.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.28309,-170.607,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"44.0","10.0","0.0","22.0","10.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","55.0","66.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","40.0","80.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","17.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","45.0","75.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","19.0","10.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","65.0","90.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","17.0","75.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","35.0","80.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","65.0","95.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","50.0","85.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","30.0","60.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","47.0","50.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","9.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","63.0","90.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","55.0","55.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","10.0","5.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","5.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","41.0","65.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","75.0","65.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","9.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","12.0","10.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","6.0","0.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
2025-03-13,"CSC",4,36,"TUT-171",60,"NA","NA","NA","15.0","40.0","0.0","1.0",NA,"CSC_size_PM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.332425,-170.824373,2025
